gene_symbol,log2fc,pvalue,padj
MAP3K3,0.3933036845430147,0.031381972,0.031381972
ASCL1,-0.6771603637118874,0.045196064,0.045196064
MMP1,1.3158711689827929,0.014940535,0.014940535
ALDH6A1,-0.5072050689801082,0.004340884,0.004340884
THAP7-AS1,0.620079838448877,0.044945139,0.044945139
CDIPTOSP,0.3710412261221824,0.026694709,0.026694709
YBX3P1,-0.5446068468655899,0.044545098,0.044545098
SLC2A1-DT,0.9052778325058296,0.014346764,0.014346764
TMEM150C,-0.3429862411355919,0.04646932,0.04646932
WBP11P1,0.6618247310775177,0.039801352,0.039801352
GSTM2P1,-1.3250827444469846,0.032045901,0.032045901
